,Asset Name,Asset Name: Address,Asset Name: Size,Asset Name: Date Built,Custom: Assessment Date,formattted_address,latitude,longitude,formatted_address,location,geometry,index_right,OBJECTID,WARD,COUNCILLOR_NAME,PHONE,EMAIL,WEBSITE,PICTURE_URL,Shape__Area,Shape__Length,year,dry_days_hxmax40_mean,freeze_thaw_mean,ice_days_mean,max_temp_mean_mean,minimum_temp_mean_mean,tg_mean_6_mean,total_precipitation_mean,wet_days_plus20mm_mean
304,Lisgar Park - Sun Shelter,95 Carson Dr.,690.0,2002-01-02,2017,"95 carson dr., Hamilton, Ontario",43.21070618,-79.83112699,"95 Carson Dr, Hamilton, Ontario, L8T 4M5","95 Carson Dr, Hamilton, Ontario, L8T 4M5",POINT (-79.831126993443 43.210706181457),5.0,6.0,6,Tom Jackson,905-546-2707,tom.jackson@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-6,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrJackson2022.jpg.jpeg?itok=7Ri9I-wg,16090556.13,21230.93275,2002.0,2.608695652173913,55.82608695652174,39.23913043478261,14.159565217391302,5.278260869565218,9.720434782608697,838.4534782608696,7.239130434782608
305,LISTER BLOCK (H),28 JAMES STREET NORTH,77084.0,1928-01-02,2020,"28 james street north, Hamilton, Ontario",43.25780288,-79.86829294,"28 James St N, Hamilton, Ontario, L8R 2K1","28 James St N, Hamilton, Ontario, L8R 2K1",POINT (-79.868292938857 43.257802880024),1.0,2.0,2,Cameron Kroetsch,905-546-2197,ward2@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-2,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrKroetsch2022.png.jpeg?itok=_iOW26TK,5920186.384,15531.3396,1928.0,1.1466666666666667,61.553333333333335,45.56666666666667,13.476666666666667,4.297066666666666,8.8848,806.5114666666668,6.673333333333333
306,Little League Park - Storage,880 Queenston Rd.,499.0,1987-01-02,2019,"880 queenston rd., Hamilton, Ontario",43.22581678,-79.75878832,"880 Queenston Rd, Stoney Creek, Ontario, L8E 5J2","880 Queenston Rd, Stoney Creek, Ontario, L8E 5J2",POINT (-79.758788319192 43.225816783135),4.0,5.0,5,Matt Francis,905-546-2716,matt.francis@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-5,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrFrancis.jpg.jpeg?itok=7VWTb7Vl,19689429.56,35522.41776,1987.0,2.0,57.23684210526316,43.30263157894737,13.799736842105263,4.884473684210526,9.342631578947367,832.4578947368421,6.934210526315789
307,LOCKE LIBRARY,285 LOCKE STREET SOUTH,1485.0,1895-01-02,2021,"285 locke street south, Hamilton, Ontario",43.25184511,-79.8869938,"285 Locke St S, Hamilton, Ontario, L8P 4C2","285 Locke St S, Hamilton, Ontario, L8P 4C2",POINT (-79.886993803031 43.251845107065),0.0,1.0,1,Maureen Wilson,905-546-2416,ward1@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-1,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrMWilson2022.jpg.jpeg?itok=N6brvJsa,15325354.31,27766.73053,1895.0,1.1466666666666667,61.553333333333335,45.56666666666667,13.476666666666667,4.297066666666666,8.8848,806.5114666666668,6.673333333333333
308,Lucy Day Park - Storage & Utility,33 Clinton St.,351.0,1968-01-02,2019,"33 clinton st., Hamilton, Ontario",43.2578028,-79.8334057,"33 Clinton St, Hamilton, Ontario, L8L 3J7","33 Clinton St, Hamilton, Ontario, L8L 3J7",POINT (-79.833405697641 43.257802796204),2.0,3.0,3,Nrinder Nann,905-546-2702,ward3@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-3,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClNann2022.jpg.jpeg?itok=XcU3SJXW,15157684.04,22796.90359,1968.0,1.105263157894737,56.3421052631579,41.85964912280702,13.68561403508772,4.950526315789474,9.07,794.8978947368422,6.754385964912281
309,Lynden Legion Park - Picnic Pavilion,206 Lynden Rd.,337.0,1984-01-02,2019,"206 lynden rd., Hamilton, Ontario",43.24386281,-80.14877589,"206 Lynden Rd, Lynden, Ontario, L0R 1T0","206 Lynden Rd, Lynden, Ontario, L0R 1T0",POINT (-80.148775894264 43.243862811124),11.0,12.0,12,Craig Cassar,905-546-2704,craig.cassar@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-12,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrCassar.jpg.jpeg?itok=Hd4CvrQn,297639671.4,83212.28066,1984.0,1.5853658536585367,66.14634146341463,49.34146341463415,13.531219512195122,3.735853658536585,8.632439024390242,855.7317073170732,7.0
310,"Lynden Legion Park - Royal Canadian Legion, Beverly Branch 500",206 Lynden Rd.,8400.0,1984-01-02,2018,"206 lynden rd., Hamilton, Ontario",43.24386281,-80.14877589,"206 Lynden Rd, Lynden, Ontario, L0R 1T0","206 Lynden Rd, Lynden, Ontario, L0R 1T0",POINT (-80.148775894264 43.243862811124),11.0,12.0,12,Craig Cassar,905-546-2704,craig.cassar@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-12,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrCassar.jpg.jpeg?itok=Hd4CvrQn,297639671.4,83212.28066,1984.0,1.5853658536585367,66.14634146341463,49.34146341463415,13.531219512195122,3.735853658536585,8.632439024390242,855.7317073170732,7.0
311,LYNDEN LIBRARY,110 LYNDEN ROAD,3815.0,2012-01-02,2021,"110 lynden road, Hamilton, Ontario",43.236626,-80.14657229,"110 Lynden Rd, Lynden, Ontario, L0R 1T0","110 Lynden Rd, Lynden, Ontario, L0R 1T0",POINT (-80.146572291919 43.236626001651),11.0,12.0,12,Craig Cassar,905-546-2704,craig.cassar@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-12,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrCassar.jpg.jpeg?itok=Hd4CvrQn,297639671.4,83212.28066,2012.0,2.6153846153846154,63.88461538461539,42.30769230769231,14.193846153846154,4.433076923076924,9.303076923076924,864.2353846153845,7.384615384615385
312,LYNDEN LIONS CLUB,4070 GOVERNORS ROAD,2280.0,1900-01-01,2019,"4070 governors road, Hamilton, Ontario",43.22759031,-80.14814893,"4070 Governors Rd, Lynden, Ontario, L0R 1T0","4070 Governors Rd, Lynden, Ontario, L0R 1T0",POINT (-80.148148927907 43.227590310028),11.0,12.0,12,Craig Cassar,905-546-2704,craig.cassar@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-12,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrCassar.jpg.jpeg?itok=Hd4CvrQn,297639671.4,83212.28066,1900.0,0.96,68.59333333333333,53.54,13.071866666666667,3.2451999999999996,8.153599999999999,845.3410666666667,6.6866666666666665
313,Lynden Lions South Park - Picnic Pavilion,4070 Governor's Rd.,864.0,2014-01-02,2019,"4070 governor's rd., Hamilton, Ontario",43.22759031,-80.14814893,"4070 Governors Rd, Lynden, Ontario, L0R 1T0","4070 Governors Rd, Lynden, Ontario, L0R 1T0",POINT (-80.148148927907 43.227590310028),11.0,12.0,12,Craig Cassar,905-546-2704,craig.cassar@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-12,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrCassar.jpg.jpeg?itok=Hd4CvrQn,297639671.4,83212.28066,2014.0,2.8181818181818183,63.81818181818182,41.22727272727273,14.30181818181818,4.54,9.407272727272728,860.9290909090909,7.363636363636363
314,Lynden Lions South Park - Washroom/Concession North End Of Park,4070 Governor's Rd.,1167.0,1985-01-02,2019,"4070 governor's rd., Hamilton, Ontario",43.22759031,-80.14814893,"4070 Governors Rd, Lynden, Ontario, L0R 1T0","4070 Governors Rd, Lynden, Ontario, L0R 1T0",POINT (-80.148148927907 43.227590310028),11.0,12.0,12,Craig Cassar,905-546-2704,craig.cassar@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-12,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrCassar.jpg.jpeg?itok=Hd4CvrQn,297639671.4,83212.28066,1985.0,1.625,66.1375,49.125,13.56275,3.7672499999999998,8.663999999999998,856.6487500000001,7.025
315,MACASSA LODGE,701 UPPER SHERMAN AVENUE,236186.0,1960-01-02,2020,"701 upper sherman avenue, Hamilton, Ontario",43.22605428,-79.84946962,"701 Upper Sherman Ave, Hamilton, Ontario, L8V 3M7","701 Upper Sherman Ave, Hamilton, Ontario, L8V 3M7",POINT (-79.849469615076 43.226054284361),6.0,7.0,7,Esther Pauls,905-546-2706,esther.pauls@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-7,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrPauls-2022.jpg.jpeg?itok=XFH04W3H,12979133.28,18061.03157,1960.0,1.323076923076923,62.86923076923077,50.49230769230769,13.146307692307692,3.93476923076923,8.541846153846155,834.9787692307692,6.9
316,Macassa Park - Small Utility Bldg,9 Dallas Ave.,72.0,2014-01-01,2017,"9 dallas ave., Hamilton, Ontario",43.22352932,-79.84682437,"9 Dallas Ave, Hamilton, Ontario, L8V 2E2","9 Dallas Ave, Hamilton, Ontario, L8V 2E2",POINT (-79.846824370253 43.223529319849),6.0,7.0,7,Esther Pauls,905-546-2706,esther.pauls@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-7,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrPauls-2022.jpg.jpeg?itok=XFH04W3H,12979133.28,18061.03157,2014.0,3.272727272727273,58.36363636363637,39.13636363636363,14.293636363636363,5.1445454545454545,9.703636363636365,848.8472727272728,7.409090909090909
317,Macassa Park - Washroom / Storage,777 Upper Sherman Ave.,4075.0,1985-01-02,2017,"777 upper sherman ave., Hamilton, Ontario",43.22366569,-79.85029071,"777 Upper Sherman Ave, Hamilton, Ontario, L8V 3M7","777 Upper Sherman Ave, Hamilton, Ontario, L8V 3M7",POINT (-79.850290706311 43.223665693413),6.0,7.0,7,Esther Pauls,905-546-2706,esther.pauls@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-7,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrPauls-2022.jpg.jpeg?itok=XFH04W3H,12979133.28,18061.03157,1985.0,1.8,61.1375,47.0625,13.55325,4.36875,8.9625,845.9765,7.0875
318,Mahony Park - Washrooms (Renovations 2017),1655 Barton St. E.,6370.0,1969-01-02,2018,"1655 barton st. e., Hamilton, Ontario",43.24600359,-79.79180338,"1655 Barton St E, Hamilton, Ontario, L8H 5S4","1655 Barton St E, Hamilton, Ontario, L8H 5S4",POINT (-79.791803378515 43.246003591104),3.0,4.0,4,Tammy Hwang,905-546-2113,ward4@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-4,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrHwang2022.jpg.jpeg?itok=BYWACH40,20411250.4,30523.09194,1969.0,1.5,58.964285714285715,45.830357142857146,13.460178571428571,4.530892857142857,8.996964285714286,825.4399999999999,6.75
319,MAIN HESS SENIORS CENTRE,200 JACKSON STREET WEST,,,,"200 jackson street west, Hamilton, Ontario",43.25659899,-79.87804118,"200 Jackson St W, Hamilton, Ontario, L8P 4R9","200 Jackson St W, Hamilton, Ontario, L8P 4R9",POINT (-79.878041176069 43.25659898727),1.0,2.0,2,Cameron Kroetsch,905-546-2197,ward2@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-2,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrKroetsch2022.png.jpeg?itok=_iOW26TK,5920186.384,15531.3396,,3.1,55.4,33.9,14.753,5.634,10.183,821.3860000000001,7.25
320,Maplewood Park - Storage,2nd Road West,355.0,1968-08-30,2019,"2nd road west, Hamilton, Ontario",43.18054354,-79.79461701,"2 Rd W, Hamilton, Ontario, L8J 2V3","2 Rd W, Hamilton, Ontario, L8J 2V3",POINT (-79.794617013251 43.180543535815),8.0,9.0,9,Brad Clark,905-546-2703,brad.clark@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-9,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrClark2022.jpg.jpeg?itok=x4h2z-3O,73469079.21,42091.34971,1968.0,1.4736842105263157,58.98245614035088,46.078947368421055,13.436666666666666,4.5085964912280705,8.973684210526315,825.1373684210527,6.7368421052631575
321,MARTINO MEMORIAL PARK - CHANGEROOMS & WASHROOMS,147 KING STREET EAST,930.0,1985-01-02,2022,"147 king street east, Hamilton, Ontario",43.2555264,-79.8645293,"147 King St E, Hamilton, Ontario, L8N 1B1","147 King St E, Hamilton, Ontario, L8N 1B1",POINT (-79.864529296693 43.255526397031),1.0,2.0,2,Cameron Kroetsch,905-546-2197,ward2@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-2,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrKroetsch2022.png.jpeg?itok=_iOW26TK,5920186.384,15531.3396,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.392750000000001,818.7439999999999,6.9375
322,MARTINO MEMORIAL PARK - CONCESSION & WASHROOMS,147 KING STREET EAST,1832.0,1984-01-02,2022,"147 king street east, Hamilton, Ontario",43.2555264,-79.8645293,"147 King St E, Hamilton, Ontario, L8N 1B1","147 King St E, Hamilton, Ontario, L8N 1B1",POINT (-79.864529296693 43.255526397031),1.0,2.0,2,Cameron Kroetsch,905-546-2197,ward2@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-2,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrKroetsch2022.png.jpeg?itok=_iOW26TK,5920186.384,15531.3396,1984.0,1.8048780487804879,59.390243902439025,41.81707317073171,13.940243902439024,4.7890243902439025,9.36219512195122,817.6141463414634,6.926829268292683
323,MATA-B - FIRE ADMINISTRATION,1227 STONE CHURCH ROAD EAST,36512.0,2010-01-02,2022,"1227 stone church road east, Hamilton, Ontario",43.19833479,-79.83499616,"1227 Stone Church Rd E, Hamilton, Ontario, L8W 2C6","1227 Stone Church Rd E, Hamilton, Ontario, L8W 2C6",POINT (-79.834996163768 43.198334785736),5.0,6.0,6,Tom Jackson,905-546-2707,tom.jackson@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-6,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrJackson2022.jpg.jpeg?itok=7Ri9I-wg,16090556.13,21230.93275,2010.0,3.0,58.4,40.96666666666667,14.138,5.008666666666666,9.566666666666666,856.4746666666668,7.5
324,MATA-C - INDOOR TRAINING CENTRE,1227 STONE CHURCH ROAD EAST,40000.0,2010-01-02,2022,"1227 stone church road east, Hamilton, Ontario",43.19833479,-79.83499616,"1227 Stone Church Rd E, Hamilton, Ontario, L8W 2C6","1227 Stone Church Rd E, Hamilton, Ontario, L8W 2C6",POINT (-79.834996163768 43.198334785736),5.0,6.0,6,Tom Jackson,905-546-2707,tom.jackson@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-6,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrJackson2022.jpg.jpeg?itok=7Ri9I-wg,16090556.13,21230.93275,2010.0,3.0,58.4,40.96666666666667,14.138,5.008666666666666,9.566666666666666,856.4746666666668,7.5
325,MATA-D - FIRE SMOKE HOUSE & BURN TOWER,1227 STONE CHURCH ROAD EAST,5522.0,2015-01-02,2014,"1227 stone church road east, Hamilton, Ontario",43.19833479,-79.83499616,"1227 Stone Church Rd E, Hamilton, Ontario, L8W 2C6","1227 Stone Church Rd E, Hamilton, Ontario, L8W 2C6",POINT (-79.834996163768 43.198334785736),5.0,6.0,6,Tom Jackson,905-546-2707,tom.jackson@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-6,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrJackson2022.jpg.jpeg?itok=7Ri9I-wg,16090556.13,21230.93275,2015.0,3.2,58.1,38.9,14.342999999999998,5.175,9.742,849.0450000000001,7.35
326,MATERIALS RECYCLING FACILITY (FIRESTONE),1579 BURLINGTON STREET EAST,273195.0,1960-01-02,2018,"1579 burlington street east, Hamilton, Ontario",43.25747858,-79.79775461,"1579 Burlington St E, Hamilton, Ontario, L8H 3L2","1579 Burlington St E, Hamilton, Ontario, L8H 3L2",POINT (-79.797754613588 43.25747858419),3.0,4.0,4,Tammy Hwang,905-546-2113,ward4@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-4,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrHwang2022.jpg.jpeg?itok=BYWACH40,20411250.4,30523.09194,1960.0,1.0,56.87692307692308,42.61538461538461,13.592615384615385,4.848615384615385,8.87723076923077,791.6004615384617,6.7
327,McLaren Park - Shade Structure,160 John St. N,225.0,2016-05-02,2017,"160 john st. n, Hamilton, Ontario",43.26076362,-79.86409922,"160 John St N, Hamilton, Ontario, L8L 4P2","160 John St N, Hamilton, Ontario, L8L 4P2",POINT (-79.864099221241 43.260763619682),1.0,2.0,2,Cameron Kroetsch,905-546-2197,ward2@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-2,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrKroetsch2022.png.jpeg?itok=_iOW26TK,5920186.384,15531.3396,2016.0,3.2222222222222223,55.388888888888886,34.0,14.767777777777777,5.652222222222223,10.2,819.0466666666666,7.277777777777778
328,Memorial Park - Bocce Building,87 Glen Cannon Dr.,560.0,2014-01-02,2019,"87 glen cannon dr., Hamilton, Ontario",43.21457288,-79.72985198,"87 Glen Cannon Dr, Stoney Creek, Ontario, L8G 4E2","87 Glen Cannon Dr, Stoney Creek, Ontario, L8G 4E2",POINT (-79.729851977774 43.21457287912),9.0,10.0,10,Jeff Beattie,905-546-2701,jeff.beattie@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-10,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrBeattie.jpg.jpeg?itok=pdfLrJ5N,31395293.41,31057.20076,2014.0,3.090909090909091,51.86363636363637,34.86363636363637,14.545454545454545,5.862727272727272,10.191818181818181,831.5581818181818,7.2272727272727275
329,MILLGROVE COMMUNITY CENTRE,855 MILLGROVE SIDE ROAD,4811.0,1986-01-02,2022,"855 millgrove side road, Hamilton, Ontario",43.33486639,-79.95828667,"855 Millgrove Side Rd, Millgrove, Ontario, L0R 1V0","855 Millgrove Side Rd, Millgrove, Ontario, L0R 1V0",POINT (-79.958286667223 43.334866391185),14.0,15.0,15,Ted McMeekin,905-546-2713,ted.mcmeekin@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-15,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrMcMeekin2022.jpg.jpeg?itok=5wJliyuK,125756672.0,55128.93937,1986.0,1.3076923076923077,66.56410256410257,52.15384615384615,13.225897435897435,3.5264102564102564,8.373846153846156,854.5553846153845,6.987179487179487
330,Millgrove Park - Pavilion / Concession,857 Millgrove Side Rd,1680.0,1974-01-02,2019,"857 millgrove side rd, Hamilton, Ontario",43.33505272,-79.9581627,"857 Millgrove Side Rd, Millgrove, Ontario, L0R 1V0","857 Millgrove Side Rd, Millgrove, Ontario, L0R 1V0",POINT (-79.958162698875 43.335052720893),14.0,15.0,15,Ted McMeekin,905-546-2713,ted.mcmeekin@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-15,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrMcMeekin2022.jpg.jpeg?itok=5wJliyuK,125756672.0,55128.93937,1974.0,1.0588235294117647,67.49019607843137,54.21568627450981,12.990980392156864,3.274117647058824,8.129215686274511,847.6174509803923,6.872549019607843
331,Millgrove Park - Small Storage / Washroom Between The Diamonds,857 Millgrove Side Rd,280.0,1974-01-02,2019,"857 millgrove side rd, Hamilton, Ontario",43.33505272,-79.9581627,"857 Millgrove Side Rd, Millgrove, Ontario, L0R 1V0","857 Millgrove Side Rd, Millgrove, Ontario, L0R 1V0",POINT (-79.958162698875 43.335052720893),14.0,15.0,15,Ted McMeekin,905-546-2713,ted.mcmeekin@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-15,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrMcMeekin2022.jpg.jpeg?itok=5wJliyuK,125756672.0,55128.93937,1974.0,1.0588235294117647,67.49019607843137,54.21568627450981,12.990980392156864,3.274117647058824,8.129215686274511,847.6174509803923,6.872549019607843
