,Asset Name,Asset Name: Address,Asset Name: Size,Asset Name: Date Built,Custom: Assessment Date,formattted_address,latitude,longitude,formatted_address,location,geometry,index_right,OBJECTID,WARD,COUNCILLOR_NAME,PHONE,EMAIL,WEBSITE,PICTURE_URL,Shape__Area,Shape__Length
314,LYNDEN LIONS CLUB,4070 GOVERNORS ROAD,2280,1900-01-01,2019,"4070 governors road, Hamilton, Ontario",43.22759031,-80.14814893,"4070 Governors Rd, Lynden, Ontario, L0R 1T0","4070 Governors Rd, Lynden, Ontario, L0R 1T0",POINT (-80.148148927907 43.227590310028),11,12,12,Craig Cassar,905-546-2704,craig.cassar@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-12,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrCassar.jpg.jpeg?itok=Hd4CvrQn,297639671.4,83212.28066
315,Lynden Lions South Park - Picnic Pavilion,4070 Governor's Rd.,864,2014-01-02,2019,"4070 governor's rd., Hamilton, Ontario",43.22759031,-80.14814893,"4070 Governors Rd, Lynden, Ontario, L0R 1T0","4070 Governors Rd, Lynden, Ontario, L0R 1T0",POINT (-80.148148927907 43.227590310028),11,12,12,Craig Cassar,905-546-2704,craig.cassar@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-12,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrCassar.jpg.jpeg?itok=Hd4CvrQn,297639671.4,83212.28066
316,Lynden Lions South Park - Washroom/Concession North End Of Park,4070 Governor's Rd.,1167,1985-01-02,2019,"4070 governor's rd., Hamilton, Ontario",43.22759031,-80.14814893,"4070 Governors Rd, Lynden, Ontario, L0R 1T0","4070 Governors Rd, Lynden, Ontario, L0R 1T0",POINT (-80.148148927907 43.227590310028),11,12,12,Craig Cassar,905-546-2704,craig.cassar@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-12,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrCassar.jpg.jpeg?itok=Hd4CvrQn,297639671.4,83212.28066
317,MACASSA LODGE,701 UPPER SHERMAN AVENUE,236186,1960-01-02,2020,"701 upper sherman avenue, Hamilton, Ontario",43.22605428,-79.84946962,"701 Upper Sherman Ave, Hamilton, Ontario, L8V 3M7","701 Upper Sherman Ave, Hamilton, Ontario, L8V 3M7",POINT (-79.849469615076 43.226054284361),6,7,7,Esther Pauls,905-546-2706,esther.pauls@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-7,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrPauls-2022.jpg.jpeg?itok=XFH04W3H,12979133.28,18061.03157
318,Macassa Park - Small Utility Bldg,9 Dallas Ave.,72,2014-01-01,2017,"9 dallas ave., Hamilton, Ontario",43.22352932,-79.84682437,"9 Dallas Ave, Hamilton, Ontario, L8V 2E2","9 Dallas Ave, Hamilton, Ontario, L8V 2E2",POINT (-79.846824370253 43.223529319849),6,7,7,Esther Pauls,905-546-2706,esther.pauls@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-7,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrPauls-2022.jpg.jpeg?itok=XFH04W3H,12979133.28,18061.03157
319,Macassa Park - Washroom / Storage,777 Upper Sherman Ave.,4075,1985-01-02,2017,"777 upper sherman ave., Hamilton, Ontario",43.22366569,-79.85029071,"777 Upper Sherman Ave, Hamilton, Ontario, L8V 3M7","777 Upper Sherman Ave, Hamilton, Ontario, L8V 3M7",POINT (-79.850290706311 43.223665693413),6,7,7,Esther Pauls,905-546-2706,esther.pauls@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-7,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrPauls-2022.jpg.jpeg?itok=XFH04W3H,12979133.28,18061.03157
320,Mahony Park - Washrooms (Renovations 2017),1655 Barton St. E.,6370,1969-01-02,2018,"1655 barton st. e., Hamilton, Ontario",43.24600359,-79.79180338,"1655 Barton St E, Hamilton, Ontario, L8H 5S4","1655 Barton St E, Hamilton, Ontario, L8H 5S4",POINT (-79.791803378515 43.246003591104),3,4,4,Tammy Hwang,905-546-2113,ward4@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-4,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrHwang2022.jpg.jpeg?itok=BYWACH40,20411250.4,30523.09194
321,MAIN HESS SENIORS CENTRE,200 JACKSON STREET WEST,,,,"200 jackson street west, Hamilton, Ontario",43.25659899,-79.87804118,"200 Jackson St W, Hamilton, Ontario, L8P 4R9","200 Jackson St W, Hamilton, Ontario, L8P 4R9",POINT (-79.878041176069 43.25659898727),1,2,2,Cameron Kroetsch,905-546-2197,ward2@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-2,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrKroetsch2022.png.jpeg?itok=_iOW26TK,5920186.384,15531.3396
322,Maplewood Park - Storage,2nd Road West,355,1968-08-30,2019,"2nd road west, Hamilton, Ontario",43.18054354,-79.79461701,"2 Rd W, Hamilton, Ontario, L8J 2V3","2 Rd W, Hamilton, Ontario, L8J 2V3",POINT (-79.794617013251 43.180543535815),8,9,9,Brad Clark,905-546-2703,brad.clark@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-9,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrClark2022.jpg.jpeg?itok=x4h2z-3O,73469079.21,42091.34971
323,MARTINO MEMORIAL PARK - CHANGEROOMS & WASHROOMS,147 KING STREET EAST,930,1985-01-02,2022,"147 king street east, Hamilton, Ontario",43.2555264,-79.8645293,"147 King St E, Hamilton, Ontario, L8N 1B1","147 King St E, Hamilton, Ontario, L8N 1B1",POINT (-79.864529296693 43.255526397031),1,2,2,Cameron Kroetsch,905-546-2197,ward2@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-2,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrKroetsch2022.png.jpeg?itok=_iOW26TK,5920186.384,15531.3396
324,MARTINO MEMORIAL PARK - CONCESSION & WASHROOMS,147 KING STREET EAST,1832,1984-01-02,2022,"147 king street east, Hamilton, Ontario",43.2555264,-79.8645293,"147 King St E, Hamilton, Ontario, L8N 1B1","147 King St E, Hamilton, Ontario, L8N 1B1",POINT (-79.864529296693 43.255526397031),1,2,2,Cameron Kroetsch,905-546-2197,ward2@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-2,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrKroetsch2022.png.jpeg?itok=_iOW26TK,5920186.384,15531.3396
325,MATA-B - FIRE ADMINISTRATION,1227 STONE CHURCH ROAD EAST,36512,2010-01-02,2022,"1227 stone church road east, Hamilton, Ontario",43.19833479,-79.83499616,"1227 Stone Church Rd E, Hamilton, Ontario, L8W 2C6","1227 Stone Church Rd E, Hamilton, Ontario, L8W 2C6",POINT (-79.834996163768 43.198334785736),5,6,6,Tom Jackson,905-546-2707,tom.jackson@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-6,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrJackson2022.jpg.jpeg?itok=7Ri9I-wg,16090556.13,21230.93275
326,MATA-C - INDOOR TRAINING CENTRE,1227 STONE CHURCH ROAD EAST,40000,2010-01-02,2022,"1227 stone church road east, Hamilton, Ontario",43.19833479,-79.83499616,"1227 Stone Church Rd E, Hamilton, Ontario, L8W 2C6","1227 Stone Church Rd E, Hamilton, Ontario, L8W 2C6",POINT (-79.834996163768 43.198334785736),5,6,6,Tom Jackson,905-546-2707,tom.jackson@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-6,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrJackson2022.jpg.jpeg?itok=7Ri9I-wg,16090556.13,21230.93275
327,MATA-D - FIRE SMOKE HOUSE & BURN TOWER,1227 STONE CHURCH ROAD EAST,5522,2015-01-02,2014,"1227 stone church road east, Hamilton, Ontario",43.19833479,-79.83499616,"1227 Stone Church Rd E, Hamilton, Ontario, L8W 2C6","1227 Stone Church Rd E, Hamilton, Ontario, L8W 2C6",POINT (-79.834996163768 43.198334785736),5,6,6,Tom Jackson,905-546-2707,tom.jackson@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-6,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrJackson2022.jpg.jpeg?itok=7Ri9I-wg,16090556.13,21230.93275
328,MATERIALS RECYCLING FACILITY (FIRESTONE),1579 BURLINGTON STREET EAST,273195,1960-01-02,2018,"1579 burlington street east, Hamilton, Ontario",43.25747858,-79.79775461,"1579 Burlington St E, Hamilton, Ontario, L8H 3L2","1579 Burlington St E, Hamilton, Ontario, L8H 3L2",POINT (-79.797754613588 43.25747858419),3,4,4,Tammy Hwang,905-546-2113,ward4@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-4,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrHwang2022.jpg.jpeg?itok=BYWACH40,20411250.4,30523.09194
329,McLaren Park - Shade Structure,160 John St. N,225,2016-05-02,2017,"160 john st. n, Hamilton, Ontario",43.26076362,-79.86409922,"160 John St N, Hamilton, Ontario, L8L 4P2","160 John St N, Hamilton, Ontario, L8L 4P2",POINT (-79.864099221241 43.260763619682),1,2,2,Cameron Kroetsch,905-546-2197,ward2@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-2,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrKroetsch2022.png.jpeg?itok=_iOW26TK,5920186.384,15531.3396
330,Memorial Park - Bocce Building,87 Glen Cannon Dr.,560,2014-01-02,2019,"87 glen cannon dr., Hamilton, Ontario",43.21457288,-79.72985198,"87 Glen Cannon Dr, Stoney Creek, Ontario, L8G 4E2","87 Glen Cannon Dr, Stoney Creek, Ontario, L8G 4E2",POINT (-79.729851977774 43.21457287912),9,10,10,Jeff Beattie,905-546-2701,jeff.beattie@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-10,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrBeattie.jpg.jpeg?itok=pdfLrJ5N,31395293.41,31057.20076
331,MILLGROVE COMMUNITY CENTRE,855 MILLGROVE SIDE ROAD,4811,1986-01-02,2022,"855 millgrove side road, Hamilton, Ontario",43.33486639,-79.95828667,"855 Millgrove Side Rd, Millgrove, Ontario, L0R 1V0","855 Millgrove Side Rd, Millgrove, Ontario, L0R 1V0",POINT (-79.958286667223 43.334866391185),14,15,15,Ted McMeekin,905-546-2713,ted.mcmeekin@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-15,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrMcMeekin2022.jpg.jpeg?itok=5wJliyuK,125756672,55128.93937
332,Millgrove Park - Pavilion / Concession,857 Millgrove Side Rd,1680,1974-01-02,2019,"857 millgrove side rd, Hamilton, Ontario",43.33505272,-79.9581627,"857 Millgrove Side Rd, Millgrove, Ontario, L0R 1V0","857 Millgrove Side Rd, Millgrove, Ontario, L0R 1V0",POINT (-79.958162698875 43.335052720893),14,15,15,Ted McMeekin,905-546-2713,ted.mcmeekin@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-15,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrMcMeekin2022.jpg.jpeg?itok=5wJliyuK,125756672,55128.93937
333,Millgrove Park - Small Storage / Washroom Between The Diamonds,857 Millgrove Side Rd,280,1974-01-02,2019,"857 millgrove side rd, Hamilton, Ontario",43.33505272,-79.9581627,"857 Millgrove Side Rd, Millgrove, Ontario, L0R 1V0","857 Millgrove Side Rd, Millgrove, Ontario, L0R 1V0",POINT (-79.958162698875 43.335052720893),14,15,15,Ted McMeekin,905-546-2713,ted.mcmeekin@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-15,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrMcMeekin2022.jpg.jpeg?itok=5wJliyuK,125756672,55128.93937
334,Millgrove Park - Washrooms,857 Millgrove Side Rd,436,1974-01-02,2019,"857 millgrove side rd, Hamilton, Ontario",43.33505272,-79.9581627,"857 Millgrove Side Rd, Millgrove, Ontario, L0R 1V0","857 Millgrove Side Rd, Millgrove, Ontario, L0R 1V0",POINT (-79.958162698875 43.335052720893),14,15,15,Ted McMeekin,905-546-2713,ted.mcmeekin@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-15,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Poscard_ClrMcMeekin2022.jpg.jpeg?itok=5wJliyuK,125756672,55128.93937
335,MOHAWK 4 ICE CENTRE,710 MOUNTAIN BROW BOULEVARD ,136000,2005-01-01,2015,"710 mountain brow boulevard , Hamilton, Ontario",43.21036202,-79.81615641,"710 Mountain Brow Blvd, Hamilton, Ontario, L8T 5A9","710 Mountain Brow Blvd, Hamilton, Ontario, L8T 5A9",POINT (-79.816156411458 43.210362020512),5,6,6,Tom Jackson,905-546-2707,tom.jackson@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-6,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrJackson2022.jpg.jpeg?itok=7Ri9I-wg,16090556.13,21230.93275
336,Mohawk Sports Park - Baseball Dugout Structure First Base Line,1100 Mohawk Rd E,212,1985-01-02,2021,"1100 mohawk rd e, Hamilton, Ontario",43.21280438,-79.81956424,"1100 Mohawk Rd E, Hamilton, Ontario, L8T 2S4","1100 Mohawk Rd E, Hamilton, Ontario, L8T 2S4",POINT (-79.819564241832 43.212804381369),5,6,6,Tom Jackson,905-546-2707,tom.jackson@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-6,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrJackson2022.jpg.jpeg?itok=7Ri9I-wg,16090556.13,21230.93275
337,Mohawk Sports Park - Baseball Dugout Structure Third Base Line,"1100 Mohawk Rd E, Hamilton, ON",212,1985-01-02,2021,"1100 mohawk rd e, hamilton, on, Hamilton, Ontario",43.21280438,-79.81956424,"1100 Mohawk Rd E, Hamilton, Ontario, L8T 2S4","1100 Mohawk Rd E, Hamilton, Ontario, L8T 2S4",POINT (-79.819564241832 43.212804381369),5,6,6,Tom Jackson,905-546-2707,tom.jackson@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-6,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrJackson2022.jpg.jpeg?itok=7Ri9I-wg,16090556.13,21230.93275
338,MOHAWK SPORTS PARK - BERNIE ARBOUR STADIUM,685 UPPER KENILWORTH AVENUE,5095,1982-01-02,2021,"685 upper kenilworth avenue, Hamilton, Ontario",43.2112997,-79.82287903,"685 Upper Kenilworth Ave, Hamilton, Ontario, L8T 4W1","685 Upper Kenilworth Ave, Hamilton, Ontario, L8T 4W1",POINT (-79.822879033081 43.211299704021),5,6,6,Tom Jackson,905-546-2707,tom.jackson@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-6,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrJackson2022.jpg.jpeg?itok=7Ri9I-wg,16090556.13,21230.93275
339,Mohawk Sports Park - Small Storage Structure Adjacent To Scorer's Booth,1100 Mohawk Rd E,143,1982-01-02,2017,"1100 mohawk rd e, Hamilton, Ontario",43.21280438,-79.81956424,"1100 Mohawk Rd E, Hamilton, Ontario, L8T 2S4","1100 Mohawk Rd E, Hamilton, Ontario, L8T 2S4",POINT (-79.819564241832 43.212804381369),5,6,6,Tom Jackson,905-546-2707,tom.jackson@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-6,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrJackson2022.jpg.jpeg?itok=7Ri9I-wg,16090556.13,21230.93275
340,Mohawk Sports Park - Small Structure Next To Rugby Building,1100 Mohawk Rd E,158,1968-01-02,2017,"1100 mohawk rd e, Hamilton, Ontario",43.21280438,-79.81956424,"1100 Mohawk Rd E, Hamilton, Ontario, L8T 2S4","1100 Mohawk Rd E, Hamilton, Ontario, L8T 2S4",POINT (-79.819564241832 43.212804381369),5,6,6,Tom Jackson,905-546-2707,tom.jackson@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-6,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrJackson2022.jpg.jpeg?itok=7Ri9I-wg,16090556.13,21230.93275
341,Mohawk Sports Park - Soccer Field House Building / Storage For Parks,805 UPPER KENILWORTH AVENUE,8000,1991-01-02,2021,"805 upper kenilworth avenue, Hamilton, Ontario",43.20780441,-79.82427529,"805 Upper Kenilworth Ave, Hamilton, Ontario, L8T 5A4","805 Upper Kenilworth Ave, Hamilton, Ontario, L8T 5A4",POINT (-79.824275290512 43.207804408487),5,6,6,Tom Jackson,905-546-2707,tom.jackson@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-6,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrJackson2022.jpg.jpeg?itok=7Ri9I-wg,16090556.13,21230.93275
342,Mohawk Sports Park - Storage - Most Southerly Bldg Between 2 Ball Diamonds,1100 Mohawk Rd E,243,1982-01-02,2017,"1100 mohawk rd e, Hamilton, Ontario",43.21280438,-79.81956424,"1100 Mohawk Rd E, Hamilton, Ontario, L8T 2S4","1100 Mohawk Rd E, Hamilton, Ontario, L8T 2S4",POINT (-79.819564241832 43.212804381369),5,6,6,Tom Jackson,905-546-2707,tom.jackson@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-6,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrJackson2022.jpg.jpeg?itok=7Ri9I-wg,16090556.13,21230.93275
343,Mohawk Sports Park - Storage / Office Space,1100 Mohawk Rd E,1565,1982-01-02,2021,"1100 mohawk rd e, Hamilton, Ontario",43.21280438,-79.81956424,"1100 Mohawk Rd E, Hamilton, Ontario, L8T 2S4","1100 Mohawk Rd E, Hamilton, Ontario, L8T 2S4",POINT (-79.819564241832 43.212804381369),5,6,6,Tom Jackson,905-546-2707,tom.jackson@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-6,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrJackson2022.jpg.jpeg?itok=7Ri9I-wg,16090556.13,21230.93275
344,MOHAWK SPORTS PARK B - RUGBY CLUBHOUSE,699 UPPER KENILWORTH AVENUE,2784,1993-01-02,2021,"699 upper kenilworth avenue, Hamilton, Ontario",43.20973061,-79.82345412,"699 Upper Kenilworth Ave, Hamilton, Ontario, L8T 4Z6","699 Upper Kenilworth Ave, Hamilton, Ontario, L8T 4Z6",POINT (-79.823454115458 43.209730611746),5,6,6,Tom Jackson,905-546-2707,tom.jackson@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-6,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrJackson2022.jpg.jpeg?itok=7Ri9I-wg,16090556.13,21230.93275
345,MOHAWK SPORTS PARK C - PARKS UTILITY BUILDING,805 UPPER KENILWORTH AVENUE,1711,1991-01-02,2021,"805 upper kenilworth avenue, Hamilton, Ontario",43.20780441,-79.82427529,"805 Upper Kenilworth Ave, Hamilton, Ontario, L8T 5A4","805 Upper Kenilworth Ave, Hamilton, Ontario, L8T 5A4",POINT (-79.824275290512 43.207804408487),5,6,6,Tom Jackson,905-546-2707,tom.jackson@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-6,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrJackson2022.jpg.jpeg?itok=7Ri9I-wg,16090556.13,21230.93275
346,MOHAWK SPORTS PARK D - RAY LEWIS TRACK & FIELD CENTRE,805 UPPER KENILWORTH AVENUE,6545,1982-01-02,2021,"805 upper kenilworth avenue, Hamilton, Ontario",43.20780441,-79.82427529,"805 Upper Kenilworth Ave, Hamilton, Ontario, L8T 5A4","805 Upper Kenilworth Ave, Hamilton, Ontario, L8T 5A4",POINT (-79.824275290512 43.207804408487),5,6,6,Tom Jackson,905-546-2707,tom.jackson@hamilton.ca,https://www.hamilton.ca/city-council/council-committee/city-council-members/city-councillors/ward-6,https://www.hamilton.ca/sites/default/files/styles/post_card_xxl_1x/public/2022-11/Postcard-ClrJackson2022.jpg.jpeg?itok=7Ri9I-wg,16090556.13,21230.93275
